Timestamp,ParkingID,Occupancy,Capacity,OccupancyRate,PreviousPrice,PriceAdjustment,NewPrice
2016-10-04 08:25:00,7873,269,690,0.3898550724637681,10.0,1.1695652173913043,11.169565217391304
2016-10-04 08:25:00,9185,780,2009,0.38825286212045795,10.0,1.1647585863613739,11.164758586361375
2016-10-04 08:25:00,10497,238,2803,0.0849090260435248,10.0,0.2547270781305744,10.254727078130575
2016-10-04 08:25:00,11809,1467,3883,0.3778006695853721,10.0,1.1334020087561163,11.133402008756116
2016-10-04 08:25:00,13121,665,2937,0.22642151855635,10.0,0.67926455566905,10.67926455566905
2016-10-04 08:25:00,14433,478,1322,0.3615733736762481,10.0,1.0847201210287443,11.084720121028745
2016-10-04 08:25:00,15745,678,3103,0.21849822752175313,10.0,0.6554946825652594,10.655494682565259
2016-10-04 08:25:00,17057,761,1920,0.3963541666666667,10.0,1.1890625,11.1890625
2016-10-04 08:59:00,2,80,577,0.1386481802426343,10.0,0.41594454072790293,10.415944540727903
2016-10-04 08:59:00,1314,155,387,0.4005167958656331,10.0,1.2015503875968994,11.2015503875969
2016-10-04 08:59:00,2626,269,470,0.5723404255319149,10.0,1.7170212765957447,11.717021276595744
2016-10-04 08:59:00,3938,346,687,0.5036390101892285,10.0,1.5109170305676856,11.510917030567686
2016-10-04 08:59:00,5250,441,1200,0.3675,10.0,1.1025,11.1025
2016-10-04 08:59:00,6562,278,485,0.5731958762886598,10.0,1.7195876288659793,11.719587628865979
2016-10-04 08:59:00,7874,415,690,0.6014492753623188,10.0,1.8043478260869565,11.804347826086957
2016-10-04 08:59:00,9186,864,2009,0.4300647088103534,10.0,1.2901941264310604,11.29019412643106
2016-10-04 08:59:00,10498,323,2803,0.11523367820192651,10.0,0.3457010346057795,10.34570103460578
2016-10-04 08:59:00,11810,2007,3883,0.516868400721092,10.0,1.550605202163276,11.550605202163275
2016-10-04 08:59:00,13122,848,2937,0.28872999659516513,10.0,0.8661899897854954,10.866189989785495
2016-10-04 08:59:00,14434,518,1322,0.3918305597579425,10.0,1.1754916792738275,11.175491679273827
2016-10-04 08:59:00,15746,792,3103,0.25523686754753466,10.0,0.7657106026426039,10.765710602642605
2016-10-04 08:59:00,17058,958,1920,0.49895833333333334,10.0,1.496875,11.496875
2016-10-04 09:32:00,3,107,577,0.1854419410745234,10.0,0.5563258232235702,10.55632582322357
2016-10-04 09:32:00,1315,204,387,0.5271317829457365,10.0,1.5813953488372094,11.581395348837209
2016-10-04 09:32:00,2627,351,470,0.7468085106382979,10.0,2.2404255319148936,12.240425531914894
2016-10-04 09:32:00,3939,414,687,0.6026200873362445,10.0,1.8078602620087336,11.807860262008735
2016-10-04 09:32:00,5251,552,1200,0.46,10.0,1.3800000000000001,11.38
2016-10-04 09:32:00,6563,302,485,0.622680412371134,10.0,1.868041237113402,11.868041237113403
2016-10-04 09:32:00,7875,530,690,0.7681159420289855,10.0,2.3043478260869565,12.304347826086957
2016-10-04 09:32:00,9187,1004,2009,0.4997511199601792,10.0,1.4992533598805375,11.499253359880537
2016-10-04 09:32:00,10499,420,2803,0.14983945772386728,10.0,0.4495183731716018,10.449518373171601
2016-10-04 09:32:00,11811,2502,3883,0.6443471542621684,10.0,1.9330414627865051,11.933041462786505
2016-10-04 09:32:00,13123,1036,2937,0.35274089206673476,10.0,1.0582226762002043,11.058222676200204
2016-10-04 09:32:00,14435,590,1322,0.4462934947049924,10.0,1.3388804841149773,11.338880484114977
2016-10-04 09:32:00,15747,932,3103,0.30035449564937156,10.0,0.9010634869481147,10.901063486948114
2016-10-04 09:32:00,17059,1121,1920,0.5838541666666667,10.0,1.7515625,11.7515625
2016-10-04 09:59:00,4,150,577,0.25996533795493937,10.0,0.7798960138648181,10.779896013864818
2016-10-04 09:59:00,1316,236,387,0.6098191214470284,10.0,1.8294573643410854,11.829457364341085
2016-10-04 09:59:00,2628,397,470,0.8446808510638298,10.0,2.5340425531914894,12.53404255319149
2016-10-04 09:59:00,3940,485,687,0.7059679767103348,10.0,2.1179039301310043,12.117903930131003
2016-10-04 09:59:00,5252,638,1200,0.5316666666666666,10.0,1.5949999999999998,11.594999999999999
2016-10-04 09:59:00,6564,327,485,0.6742268041237114,10.0,2.022680412371134,12.022680412371134
2016-10-04 09:59:00,7876,600,690,0.8695652173913043,10.0,2.608695652173913,12.608695652173914
2016-10-04 09:59:00,9188,1142,2009,0.5684420109507218,10.0,1.7053260328521653,11.705326032852165
2016-10-04 09:59:00,10500,476,2803,0.1698180520870496,10.0,0.5094541562611488,10.50945415626115
2016-10-04 09:59:00,11812,2802,3883,0.7216070048931239,10.0,2.164821014679372,12.164821014679372
2016-10-04 09:59:00,13124,1163,2937,0.39598229485869935,10.0,1.187946884576098,11.187946884576098
2016-10-04 09:59:00,14436,657,1322,0.4969742813918306,10.0,1.4909228441754918,11.490922844175492
2016-10-04 09:59:00,15748,1052,3103,0.33902674830808893,10.0,1.0170802449242669,11.017080244924268
2016-10-04 09:59:00,17060,1254,1920,0.653125,10.0,1.9593749999999999,11.959375
2016-10-04 10:26:00,5,177,577,0.30675909878682844,10.0,0.9202772963604853,10.920277296360485
2016-10-04 10:26:00,1317,264,387,0.6821705426356589,10.0,2.046511627906977,12.046511627906977
2016-10-04 10:26:00,2629,430,470,0.9148936170212766,10.0,2.74468085106383,12.74468085106383
2016-10-04 10:26:00,3941,530,687,0.7714701601164483,10.0,2.314410480349345,12.314410480349345
2016-10-04 10:26:00,5253,686,1200,0.5716666666666667,10.0,1.7149999999999999,11.715
2016-10-04 10:26:00,6565,351,485,0.7237113402061855,10.0,2.1711340206185565,12.171134020618556
2016-10-04 10:26:00,7877,642,690,0.9304347826086956,10.0,2.791304347826087,12.791304347826086
2016-10-04 10:26:00,9189,1245,2009,0.6197112991538078,10.0,1.8591338974614235,11.859133897461424
2016-10-04 10:26:00,10501,525,2803,0.1872993221548341,10.0,0.5618979664645023,10.561897966464503
2016-10-04 10:26:00,11813,3035,3883,0.7816121555498327,10.0,2.344836466649498,12.344836466649499
2016-10-04 10:26:00,13125,1257,2937,0.4279877425944842,10.0,1.2839632277834525,11.283963227783453
2016-10-04 10:26:00,14437,715,1322,0.5408472012102874,10.0,1.6225416036308622,11.622541603630863
2016-10-04 10:26:00,15749,1142,3103,0.368030937802127,10.0,1.104092813406381,11.104092813406382
2016-10-04 10:26:00,17061,1324,1920,0.6895833333333333,10.0,2.06875,12.06875
2016-10-04 10:59:00,6,219,577,0.37954939341421146,10.0,1.1386481802426345,11.138648180242635
2016-10-04 10:59:00,1318,308,387,0.7958656330749354,10.0,2.387596899224806,12.387596899224807
2016-10-04 10:59:00,2630,458,470,0.9744680851063829,10.0,2.9234042553191486,12.923404255319149
2016-10-04 10:59:00,3942,573,687,0.834061135371179,10.0,2.502183406113537,12.502183406113538
2016-10-04 10:59:00,5254,729,1200,0.6075,10.0,1.8225000000000002,11.8225
2016-10-04 10:59:00,6566,371,485,0.7649484536082474,10.0,2.294845360824742,12.294845360824741
2016-10-04 10:59:00,7878,675,690,0.9782608695652174,10.0,2.9347826086956523,12.934782608695652
2016-10-04 10:59:00,9190,1364,2009,0.6789447486311598,10.0,2.0368342458934796,12.03683424589348
2016-10-04 10:59:00,10502,574,2803,0.20478059222261863,10.0,0.6143417766678558,10.614341776667857
2016-10-04 10:59:00,11814,3169,3883,0.816121555498326,10.0,2.448364666494978,12.448364666494978
2016-10-04 10:59:00,13126,1354,2937,0.4610146407899217,10.0,1.3830439223697653,11.383043922369765
2016-10-04 10:59:00,14438,791,1322,0.5983358547655068,10.0,1.7950075642965202,11.79500756429652
2016-10-04 10:59:00,15750,1210,3103,0.38994521430873347,10.0,1.1698356429262005,11.1698356429262
2016-10-04 10:59:00,17062,1387,1920,0.7223958333333333,10.0,2.1671875,12.1671875
2016-10-04 11:25:00,7,247,577,0.42807625649913345,10.0,1.2842287694974004,11.2842287694974
2016-10-04 11:25:00,1319,324,387,0.8372093023255814,10.0,2.511627906976744,12.511627906976745
2016-10-04 11:25:00,2631,464,470,0.9872340425531915,10.0,2.9617021276595743,12.961702127659574
2016-10-04 11:25:00,3943,604,687,0.8791848617176128,10.0,2.6375545851528384,12.637554585152838
2016-10-04 11:25:00,5255,765,1200,0.6375,10.0,1.9124999999999999,11.9125
2016-10-04 11:25:00,6567,373,485,0.7690721649484537,10.0,2.307216494845361,12.307216494845362
2016-10-04 11:25:00,7879,672,690,0.9739130434782609,10.0,2.9217391304347826,12.921739130434784
2016-10-04 11:25:00,9191,1424,2009,0.7088103534096566,10.0,2.1264310602289695,12.12643106022897
2016-10-04 11:25:00,10503,588,2803,0.2097752408134142,10.0,0.6293257224402427,10.629325722440242
2016-10-04 11:25:00,11815,3221,3883,0.829513262941025,10.0,2.488539788823075,12.488539788823076
2016-10-04 11:25:00,13127,1369,2937,0.46612189308818525,10.0,1.3983656792645558,11.398365679264556
2016-10-04 11:25:00,14439,820,1322,0.6202723146747352,10.0,1.8608169440242057,11.860816944024206
2016-10-04 11:25:00,15751,1241,3103,0.3999355462455688,10.0,1.1998066387367063,11.199806638736707
2016-10-04 11:25:00,17063,1428,1920,0.74375,10.0,2.23125,12.23125
2016-10-04 11:59:00,8,259,577,0.4488734835355286,10.0,1.3466204506065858,11.346620450606586
2016-10-04 11:59:00,1320,332,387,0.8578811369509044,10.0,2.5736434108527133,12.573643410852714
2016-10-04 11:59:00,2632,460,470,0.9787234042553191,10.0,2.9361702127659575,12.936170212765958
2016-10-04 11:59:00,3944,634,687,0.9228529839883551,10.0,2.7685589519650655,12.768558951965066
2016-10-04 11:59:00,5256,771,1200,0.6425,10.0,1.9274999999999998,11.9275
2016-10-04 11:59:00,6568,381,485,0.7855670103092783,10.0,2.356701030927835,12.356701030927836
2016-10-04 11:59:00,7880,677,690,0.981159420289855,10.0,2.943478260869565,12.943478260869565
2016-10-04 11:59:00,9192,1470,2009,0.7317073170731707,10.0,2.1951219512195124,12.195121951219512
2016-10-04 11:59:00,10504,605,2803,0.21584017124509455,10.0,0.6475205137352836,10.647520513735284
2016-10-04 11:59:00,11816,3248,3883,0.836466649497811,10.0,2.5093999484934333,12.509399948493433
2016-10-04 11:59:00,13128,1390,2937,0.47327204630575415,10.0,1.4198161389172625,11.419816138917263
2016-10-04 11:59:00,14440,836,1322,0.632375189107413,10.0,1.897125567322239,11.897125567322238
2016-10-04 11:59:00,15752,1288,3103,0.41508217853689977,10.0,1.2452465356106992,11.245246535610699
2016-10-04 11:59:00,17064,1447,1920,0.7536458333333333,10.0,2.2609375,12.2609375
2016-10-04 12:29:00,9,266,577,0.4610051993067591,10.0,1.3830155979202772,11.383015597920277
2016-10-04 12:29:00,1321,334,387,0.8630490956072352,10.0,2.5891472868217056,12.589147286821706
2016-10-04 12:29:00,2633,464,470,0.9872340425531915,10.0,2.9617021276595743,12.961702127659574
2016-10-04 12:29:00,3945,648,687,0.9432314410480349,10.0,2.8296943231441047,12.829694323144105
2016-10-04 12:29:00,5257,779,1200,0.6491666666666667,10.0,1.9475,11.9475
2016-10-04 12:29:00,6569,379,485,0.7814432989690722,10.0,2.3443298969072166,12.344329896907217
2016-10-04 12:29:00,7881,683,690,0.9898550724637681,10.0,2.9695652173913043,12.969565217391304
2016-10-04 12:29:00,9193,1484,2009,0.7386759581881533,10.0,2.21602787456446,12.21602787456446
2016-10-04 12:29:00,10505,604,2803,0.21548341063146628,10.0,0.6464502318943989,10.646450231894399
2016-10-04 12:29:00,11817,3251,3883,0.8372392480041205,10.0,2.5117177440123615,12.511717744012362
2016-10-04 12:29:00,13129,1397,2937,0.4756554307116105,10.0,1.4269662921348314,11.426966292134832
2016-10-04 12:29:00,14441,836,1322,0.632375189107413,10.0,1.897125567322239,11.897125567322238
2016-10-04 12:29:00,15753,1297,3103,0.41798259748630356,10.0,1.2539477924589106,11.253947792458911
2016-10-04 12:29:00,17065,1460,1920,0.7604166666666666,10.0,2.28125,12.28125
2016-10-04 12:56:00,6570,374,485,0.7711340206185567,10.0,2.3134020618556703,12.31340206185567
2016-10-04 13:02:00,10,269,577,0.4662045060658579,10.0,1.3986135181975736,11.398613518197573
2016-10-04 13:02:00,1322,333,387,0.8604651162790697,10.0,2.5813953488372094,12.581395348837209
2016-10-04 13:02:00,2634,458,470,0.9744680851063829,10.0,2.9234042553191486,12.923404255319149
2016-10-04 13:02:00,3946,651,687,0.9475982532751092,10.0,2.8427947598253276,12.842794759825328
2016-10-04 13:02:00,5258,773,1200,0.6441666666666667,10.0,1.9325,11.932500000000001
2016-10-04 13:02:00,7882,660,690,0.9565217391304348,10.0,2.8695652173913047,12.869565217391305
2016-10-04 13:02:00,9194,1461,2009,0.7272274763563962,10.0,2.1816824290691885,12.181682429069188
2016-10-04 13:02:00,10506,596,2803,0.21262932572244025,10.0,0.6378879771673207,10.63788797716732
2016-10-04 13:02:00,11818,3232,3883,0.8323461241308266,10.0,2.49703837239248,12.49703837239248
2016-10-04 13:02:00,13130,1367,2937,0.4654409261150834,10.0,1.3963227783452503,11.396322778345251
2016-10-04 13:02:00,14442,810,1322,0.6127080181543116,10.0,1.838124054462935,11.838124054462934
2016-10-04 13:02:00,15754,1288,3103,0.41508217853689977,10.0,1.2452465356106992,11.245246535610699
2016-10-04 13:02:00,17066,1448,1920,0.7541666666666667,10.0,2.2625,12.2625
2016-10-04 13:29:00,11,263,577,0.4558058925476603,10.0,1.367417677642981,11.367417677642981
2016-10-04 13:29:00,1323,331,387,0.8552971576227391,10.0,2.565891472868217,12.565891472868216
2016-10-04 13:29:00,2635,450,470,0.9574468085106383,10.0,2.872340425531915,12.872340425531915
2016-10-04 13:29:00,3947,648,687,0.9432314410480349,10.0,2.8296943231441047,12.829694323144105
2016-10-04 13:29:00,5259,758,1200,0.6316666666666667,10.0,1.895,11.895
2016-10-04 13:29:00,6571,375,485,0.7731958762886598,10.0,2.3195876288659796,12.31958762886598
2016-10-04 13:29:00,7883,648,690,0.9391304347826087,10.0,2.8173913043478263,12.817391304347826
2016-10-04 13:29:00,9195,1459,2009,0.726231956197113,10.0,2.178695868591339,12.178695868591339
2016-10-04 13:29:00,10507,581,2803,0.20727791651801641,10.0,0.6218337495540492,10.62183374955405
2016-10-04 13:29:00,11819,3184,3883,0.8199845480298739,10.0,2.4599536440896217,12.459953644089621
2016-10-04 13:29:00,13131,1360,2937,0.4630575417092271,10.0,1.3891726251276812,11.389172625127681
2016-10-04 13:29:00,14443,811,1322,0.613464447806354,10.0,1.840393343419062,11.840393343419063
2016-10-04 13:29:00,15755,1273,3103,0.4102481469545601,10.0,1.2307444408636803,11.230744440863681
2016-10-04 13:29:00,17067,1432,1920,0.7458333333333333,10.0,2.2375,12.2375
2016-10-04 14:02:00,12,238,577,0.4124783362218371,10.0,1.2374350086655113,11.23743500866551
2016-10-04 14:02:00,1324,332,387,0.8578811369509044,10.0,2.5736434108527133,12.573643410852714
2016-10-04 14:02:00,2636,446,470,0.948936170212766,10.0,2.846808510638298,12.846808510638297
2016-10-04 14:02:00,3948,637,687,0.9272197962154294,10.0,2.781659388646288,12.781659388646288
2016-10-04 14:02:00,5260,757,1200,0.6308333333333334,10.0,1.8925,11.8925
2016-10-04 14:02:00,6572,381,485,0.7855670103092783,10.0,2.356701030927835,12.356701030927836
2016-10-04 14:02:00,7884,639,690,0.9260869565217391,10.0,2.7782608695652176,12.778260869565218
2016-10-04 14:02:00,9196,1452,2009,0.7227476356396217,10.0,2.168242906918865,12.168242906918865
2016-10-04 14:02:00,10508,576,2803,0.20549411344987514,10.0,0.6164823403496255,10.616482340349625
2016-10-04 14:02:00,11820,3145,3883,0.8099407674478496,10.0,2.429822302343549,12.429822302343549
2016-10-04 14:02:00,13132,1352,2937,0.4603336738168199,10.0,1.3810010214504596,11.381001021450459
2016-10-04 14:02:00,14444,815,1322,0.6164901664145235,10.0,1.8494704992435704,11.849470499243571
2016-10-04 14:02:00,15756,1262,3103,0.40670319046084435,10.0,1.2201095713825332,11.220109571382533
2016-10-04 14:02:00,17068,1430,1920,0.7447916666666666,10.0,2.234375,12.234375
2016-10-04 14:29:00,13,215,577,0.37261698440207974,10.0,1.1178509532062393,11.11785095320624
2016-10-04 14:29:00,1325,322,387,0.8320413436692506,10.0,2.496124031007752,12.496124031007753
2016-10-04 14:29:00,2637,433,470,0.9212765957446809,10.0,2.7638297872340427,12.763829787234043
2016-10-04 14:29:00,3949,627,687,0.9126637554585153,10.0,2.7379912663755457,12.737991266375545
2016-10-04 14:29:00,5261,760,1200,0.6333333333333333,10.0,1.9,11.9
2016-10-04 14:29:00,6573,373,485,0.7690721649484537,10.0,2.307216494845361,12.307216494845362
2016-10-04 14:29:00,7885,621,690,0.9,10.0,2.7,12.7
2016-10-04 14:29:00,9197,1420,2009,0.7068193130910901,10.0,2.1204579392732703,12.12045793927327
2016-10-04 14:29:00,10509,560,2803,0.19978594363182306,10.0,0.5993578308954692,10.59935783089547
2016-10-04 14:29:00,11821,3113,3883,0.8016997167138811,10.0,2.405099150141643,12.405099150141643
2016-10-04 14:29:00,13133,1318,2937,0.44875723527408923,10.0,1.3462717058222677,11.346271705822268
2016-10-04 14:29:00,14445,793,1322,0.5998487140695915,10.0,1.7995461422087744,11.799546142208774
2016-10-04 14:29:00,15757,1238,3103,0.39896873992910087,10.0,1.1969062197873026,11.196906219787303
2016-10-04 14:29:00,17069,1429,1920,0.7442708333333333,10.0,2.2328125,12.2328125
2016-10-04 14:57:00,14,192,577,0.3327556325823224,10.0,0.9982668977469671,10.998266897746968
2016-10-04 14:57:00,1326,307,387,0.7932816537467701,10.0,2.3798449612403103,12.37984496124031
2016-10-04 14:57:00,2638,426,470,0.9063829787234042,10.0,2.7191489361702126,12.719148936170212
2016-10-04 14:57:00,3950,593,687,0.8631732168850073,10.0,2.5895196506550215,12.58951965065502
2016-10-04 14:57:00,5262,727,1200,0.6058333333333333,10.0,1.8175,11.817499999999999
2016-10-04 14:57:00,6574,354,485,0.7298969072164948,10.0,2.1896907216494843,12.189690721649484
2016-10-04 14:57:00,7886,606,690,0.8782608695652174,10.0,2.6347826086956525,12.634782608695652
2016-10-04 14:57:00,9198,1346,2009,0.6699850671976108,10.0,2.0099552015928324,12.009955201592833
2016-10-04 14:57:00,10510,529,2803,0.18872636460934714,10.0,0.5661790938280414,10.566179093828042
2016-10-04 14:57:00,11822,3011,3883,0.7754313674993562,10.0,2.3262941024980686,12.326294102498068
2016-10-04 14:57:00,13134,1267,2937,0.4313925774599932,10.0,1.2941777323799797,11.29417773237998
2016-10-04 14:57:00,14446,753,1322,0.5695915279878971,10.0,1.7087745839636914,11.708774583963692
2016-10-04 14:57:00,15758,1169,3103,0.37673219465033836,10.0,1.130196583951015,11.130196583951015
2016-10-04 14:57:00,17070,1381,1920,0.7192708333333333,10.0,2.1578125,12.1578125
2016-10-04 15:30:00,15,165,577,0.28596187175043325,10.0,0.8578856152512997,10.8578856152513
2016-10-04 15:30:00,1327,294,387,0.7596899224806202,10.0,2.2790697674418605,12.279069767441861
2016-10-04 15:30:00,2639,411,470,0.874468085106383,10.0,2.623404255319149,12.623404255319148
2016-10-04 15:30:00,3951,572,687,0.8326055312954876,10.0,2.497816593886463,12.497816593886462
2016-10-04 15:30:00,5263,678,1200,0.565,10.0,1.6949999999999998,11.695
2016-10-04 15:30:00,6575,338,485,0.6969072164948453,10.0,2.0907216494845358,12.090721649484536
2016-10-04 15:30:00,7887,581,690,0.8420289855072464,10.0,2.526086956521739,12.52608695652174
2016-10-04 15:30:00,9199,1288,2009,0.6411149825783972,10.0,1.9233449477351914,11.923344947735192
2016-10-04 15:30:00,10511,511,2803,0.18230467356403854,10.0,0.5469140206921156,10.546914020692116
2016-10-04 15:30:00,11823,2839,3883,0.731135719804275,10.0,2.1934071594128253,12.193407159412825
2016-10-04 15:30:00,13135,1213,2937,0.41300646918624445,10.0,1.2390194075587333,11.239019407558732
2016-10-04 15:30:00,14447,716,1322,0.5416036308623298,10.0,1.6248108925869893,11.62481089258699
2016-10-04 15:30:00,15759,1127,3103,0.3631969062197873,10.0,1.0895907186593619,11.089590718659363
2016-10-04 15:30:00,17071,1300,1920,0.6770833333333334,10.0,2.03125,12.03125
2016-10-04 16:04:00,16,162,577,0.2807625649913345,10.0,0.8422876949740035,10.842287694974004
2016-10-04 16:04:00,1328,270,387,0.6976744186046512,10.0,2.0930232558139537,12.093023255813954
2016-10-04 16:04:00,2640,376,470,0.8,10.0,2.4000000000000004,12.4
2016-10-04 16:04:00,3952,511,687,0.7438136826783115,10.0,2.2314410480349345,12.231441048034934
2016-10-04 16:04:00,5264,648,1200,0.54,10.0,1.62,11.620000000000001
2016-10-04 16:04:00,6576,317,485,0.6536082474226804,10.0,1.9608247422680414,11.960824742268041
2016-10-04 16:04:00,7888,534,690,0.7739130434782608,10.0,2.3217391304347825,12.321739130434782
2016-10-04 16:04:00,9200,1175,2009,0.584868093578895,10.0,1.754604280736685,11.754604280736686
2016-10-04 16:04:00,10512,461,2803,0.16446664288262575,10.0,0.49339992864787724,10.493399928647877
2016-10-04 16:04:00,11824,2656,3883,0.6840072109193922,10.0,2.0520216327581764,12.052021632758176
2016-10-04 16:04:00,13136,1121,2937,0.38168198842356144,10.0,1.1450459652706844,11.145045965270684
2016-10-04 16:04:00,14448,664,1322,0.5022692889561271,10.0,1.5068078668683813,11.506807866868382
2016-10-04 16:04:00,15760,1019,3103,0.32839187882694165,10.0,0.985175636480825,10.985175636480825
2016-10-04 16:04:00,17072,1218,1920,0.634375,10.0,1.9031250000000002,11.903125
2016-10-04 16:31:00,17,143,577,0.24783362218370883,10.0,0.7435008665511265,10.743500866551127
2016-10-04 16:31:00,1329,245,387,0.6330749354005168,10.0,1.8992248062015507,11.89922480620155
2016-10-04 16:31:00,2641,325,470,0.6914893617021277,10.0,2.0744680851063833,12.074468085106384
2016-10-04 16:31:00,3953,471,687,0.6855895196506551,10.0,2.056768558951965,12.056768558951966
2016-10-04 16:31:00,5265,565,1200,0.4708333333333333,10.0,1.4125,11.4125
2016-10-04 16:31:00,6577,304,485,0.6268041237113402,10.0,1.8804123711340206,11.880412371134021
2016-10-04 16:31:00,7889,466,690,0.6753623188405797,10.0,2.0260869565217394,12.02608695652174
2016-10-04 16:31:00,9201,1089,2009,0.5420607267297163,10.0,1.626182180189149,11.626182180189149
2016-10-04 16:31:00,10513,406,2803,0.1448448091330717,10.0,0.4345344273992151,10.434534427399216
2016-10-04 16:31:00,11825,2359,3883,0.6075199587947463,10.0,1.822559876384239,11.82255987638424
2016-10-04 16:31:00,13137,1015,2937,0.3455907388491658,10.0,1.0367722165474973,11.036772216547497
2016-10-04 16:31:00,14449,618,1322,0.46747352496217853,10.0,1.4024205748865355,11.402420574886536
2016-10-04 16:31:00,15761,936,3103,0.30164357073799547,10.0,0.9049307122139865,10.904930712213986
2016-10-04 16:31:00,17073,1075,1920,0.5598958333333334,10.0,1.6796875,11.6796875
2016-10-05 07:57:00,18,54,577,0.09358752166377816,10.0,0.2807625649913345,10.280762564991335
2016-10-05 07:57:00,1330,146,387,0.3772609819121447,10.0,1.1317829457364341,11.131782945736434
2016-10-05 07:57:00,2642,127,470,0.2702127659574468,10.0,0.8106382978723404,10.810638297872341
2016-10-05 07:57:00,3954,282,687,0.4104803493449782,10.0,1.2314410480349345,11.231441048034934
2016-10-05 07:57:00,5266,229,1200,0.19083333333333333,10.0,0.5725,10.5725
2016-10-05 07:57:00,6578,268,485,0.5525773195876289,10.0,1.6577319587628867,11.657731958762886
2016-10-05 07:57:00,7890,180,690,0.2608695652173913,10.0,0.7826086956521738,10.782608695652174
2016-10-05 07:57:00,9202,735,2009,0.36585365853658536,10.0,1.0975609756097562,11.097560975609756
2016-10-05 07:57:00,10514,246,2803,0.08776311095255084,10.0,0.2632893328576525,10.263289332857653
2016-10-05 07:57:00,11826,1104,3883,0.28431625032191604,10.0,0.8529487509657481,10.852948750965748
2016-10-05 07:57:00,13138,594,2937,0.20224719101123595,10.0,0.6067415730337078,10.606741573033707
2016-10-05 07:57:00,14450,453,1322,0.3426626323751891,10.0,1.0279878971255674,11.027987897125568
2016-10-05 07:57:00,15762,650,3103,0.20947470190138576,10.0,0.6284241057041573,10.628424105704157
2016-10-05 07:57:00,17074,602,1920,0.31354166666666666,10.0,0.940625,10.940625
2016-10-05 08:30:00,19,59,577,0.1022530329289428,10.0,0.3067590987868284,10.306759098786829
2016-10-05 08:30:00,1331,169,387,0.43669250645994834,10.0,1.310077519379845,11.310077519379846
2016-10-05 08:30:00,2643,201,470,0.4276595744680851,10.0,1.2829787234042553,11.282978723404256
2016-10-05 08:30:00,3955,330,687,0.48034934497816595,10.0,1.4410480349344978,11.441048034934498
2016-10-05 08:30:00,5267,333,1200,0.2775,10.0,0.8325,10.8325
2016-10-05 08:30:00,6579,273,485,0.5628865979381443,10.0,1.688659793814433,11.688659793814432
2016-10-05 08:30:00,7891,294,690,0.4260869565217391,10.0,1.2782608695652173,11.278260869565218
2016-10-05 08:30:00,9203,817,2009,0.4066699850671976,10.0,1.2200099552015928,11.220009955201593
2016-10-05 08:30:00,10515,326,2803,0.11630396004281128,10.0,0.3489118801284338,10.348911880128433
2016-10-05 08:30:00,11827,1599,3883,0.41179500386299256,10.0,1.2353850115889777,11.235385011588978
2016-10-05 08:30:00,13139,736,2937,0.25059584610146407,10.0,0.7517875383043922,10.751787538304391
2016-10-05 08:30:00,14451,487,1322,0.36838124054462934,10.0,1.105143721633888,11.105143721633889
2016-10-05 08:30:00,15763,760,3103,0.24492426683854335,10.0,0.73477280051563,10.73477280051563
2016-10-05 08:30:00,17075,779,1920,0.40572916666666664,10.0,1.2171874999999999,11.2171875
